"","subject","CURRENT_SAC_AMPLITUDE","CURRENT_SAC_DIRECTION","CURRENT_SAC_DURATION","CURRENT_SAC_END_INTEREST_AREAS","CURRENT_SAC_END_INTEREST_AREA_INDEX","CURRENT_SAC_END_INTEREST_AREA_LABEL","CURRENT_SAC_INDEX","CURRENT_SAC_LABEL","CURRENT_SAC_MSG_TEXT_1","CURRENT_SAC_START_INTEREST_AREAS","CURRENT_SAC_START_INTEREST_AREA_INDEX","CURRENT_SAC_START_INTEREST_AREA_LABEL","DATA_FILE","TRIAL_INDEX","TRIAL_LABEL","TRIAL_SACCADE_TOTAL","BUTTON_PRESSED.1.","BUTTON_PRESS_TIME.1.","DISPLAY_ON_TIME.1.","RESPONSE_TIME.1.","RESPONSE_ACCURACY.1.","visual","pic_category","correct","sentence","sentence_type","block","button_expected","polarity","language","congruence","Imagewinner","Ratio","PxSize","logCURRENT_SAC_DURATION"
"78","t1",0.21,".",6,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 830ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",21,"Trial: 33",1,2,562500,561546.339,953,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",1.79175946922805
"79","t1",6.32,"LEFT",53,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 239ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",22,"Trial: 34",4,2,568513,567279.331,1233,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",3.97029191355212
"80","t1",8.7,"RIGHT",58,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 537ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",22,"Trial: 34",4,2,568513,567279.331,1233,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",4.06044301054642
"81","t1",5.99,"RIGHT",52,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 671ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",22,"Trial: 34",4,2,568513,567279.331,1233,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",3.95124371858143
"82","t1",9.88,"LEFT",57,"[ 2]",2,"ROI_CENTER ",4,"Saccade: 865ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",22,"Trial: 34",4,2,568513,567279.331,1233,"correct","fig2_7d8_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","7d8","28px",4.04305126783455
"83","t1",0.79,"RIGHT",14,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 52ms","RESET_DATA","[ 2]",2,"ROI_CENTER ","t1.edf",23,"Trial: 35",3,4,573851,573162.305,688,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",2.63905732961526
"84","t1",6.52,"LEFT",51,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 276ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",23,"Trial: 35",3,4,573851,573162.305,688,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.93182563272433
"85","t1",6.97,"RIGHT",57,"[ 2]",2,"ROI_CENTER ",3,"Saccade: 599ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",23,"Trial: 35",3,4,573851,573162.305,688,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",4.04305126783455
"86","t1",9.34,"LEFT",59,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 475ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",24,"Trial: 36",4,4,580544,578978.617,1565,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",4.07753744390572
"87","t1",0.6,"UP",19,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 778ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",24,"Trial: 36",4,4,580544,578978.617,1565,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",2.94443897916644
"88","t1",0.71,"DOWN",13,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 1249ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",24,"Trial: 36",4,4,580544,578978.617,1565,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",2.56494935746154
"89","t1",5.16,"RIGHT",42,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1550ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",24,"Trial: 36",4,4,580544,578978.617,1565,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",3.73766961828337
"90","t1",6.43,"LEFT",51,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 474ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",25,"Trial: 37",5,2,586579,585211.553,1367,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.93182563272433
"91","t1",7.89,"RIGHT",42,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 796ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",25,"Trial: 37",5,2,586579,585211.553,1367,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.73766961828337
"92","t1",10.24,"LEFT",61,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 961ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",25,"Trial: 37",5,2,586579,585211.553,1367,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.11087386417331
"93","t1",0.62,"LEFT",12,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1198ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",25,"Trial: 37",5,2,586579,585211.553,1367,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",2.484906649788
"94","t1",NA,"DOWN",60,"[ ]",NA,".",5,"Saccade: 1413ms","button_reponse","[ 1]",1,"ROI_LEFT ","t1.edf",25,"Trial: 37",5,2,586579,585211.553,1367,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.0943445622221
"95","t1",3.28,"UP",42,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 647ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",26,"Trial: 38",1,2,592866,591827.835,1038,"correct","fig2_9d10_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","9d10","42px",3.73766961828337
"96","t1",8.12,"LEFT",48,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 488ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",27,"Trial: 39",2,4,598952,598160.765,791,"correct","fig2_rev_3d4_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","3d4","42px",3.87120101090789
"97","t1",1.04,"LEFT",18,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 742ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",27,"Trial: 39",2,4,598952,598160.765,791,"correct","fig2_rev_3d4_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","3d4","42px",2.89037175789616
"98","t1",4.81,"LEFT",38,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 302ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",28,"Trial: 40",4,4,604303,603427.102,875,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",3.63758615972639
"99","t1",5.51,"LEFT",40,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 554ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",28,"Trial: 40",4,4,604303,603427.102,875,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",3.68887945411394
"100","t1",1.7,"UP",21,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 711ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",28,"Trial: 40",4,4,604303,603427.102,875,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",3.04452243772342
"101","t1",17.25,"RIGHT",83,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 891ms","button_reponse","[ 1]",1,"ROI_LEFT ","t1.edf",28,"Trial: 40",4,4,604303,603427.102,875,"correct","fig2_9d10_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","9d10","42px",4.4188406077966
"102","t1",6.92,"RIGHT",56,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 519ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",29,"Trial: 41",3,2,609654,608726.788,927,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",4.02535169073515
"103","t1",2.75,"RIGHT",26,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 695ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",29,"Trial: 41",3,2,609654,608726.788,927,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",3.25809653802148
"104","t1",7.19,"LEFT",55,"[ 2]",2,"ROI_CENTER ",3,"Saccade: 901ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",29,"Trial: 41",3,2,609654,608726.788,927,"correct","fig2_1d2_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","1d2","42px",4.00733318523247
"105","t1",7.47,"RIGHT",52,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 366ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",30,"Trial: 42",3,2,614897,613943.137,953,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",3.95124371858143
"106","t1",9.12,"LEFT",48,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 594ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",30,"Trial: 42",3,2,614897,613943.137,953,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",3.87120101090789
"107","t1",6.66,"LEFT",55,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 864ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",30,"Trial: 42",3,2,614897,613943.137,953,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",4.00733318523247
"108","t1",0.88,"LEFT",15,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 46ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",31,"Trial: 43",4,4,620527,619592.787,934,"correct","fig2_rev_7d8_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","7d8","42px",2.70805020110221
"109","t1",6.9,"LEFT",47,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 477ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",31,"Trial: 43",4,4,620527,619592.787,934,"correct","fig2_rev_7d8_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","7d8","42px",3.85014760171006
"110","t1",2.28,"LEFT",24,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 698ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",31,"Trial: 43",4,4,620527,619592.787,934,"correct","fig2_rev_7d8_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","7d8","42px",3.17805383034795
"111","t1",7.48,"RIGHT",84,"[ 2]",2,"ROI_CENTER ",4,"Saccade: 965ms","button_reponse","[ 1]",1,"ROI_LEFT ","t1.edf",31,"Trial: 43",4,4,620527,619592.787,934,"correct","fig2_rev_7d8_42px.png",4,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","7d8","42px",4.43081679884331
"112","t1",7.17,"RIGHT",56,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 414ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",32,"Trial: 44",4,4,626247,625175.776,1071,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",4.02535169073515
"113","t1",14.52,"LEFT",66,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 565ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",32,"Trial: 44",4,4,626247,625175.776,1071,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",4.18965474202643
"114","t1",17.74,"RIGHT",77,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 758ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",32,"Trial: 44",4,4,626247,625175.776,1071,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",4.34380542185368
"115","t1",NA,"DOWN",150,"[ ]",NA,".",4,"Saccade: 1041ms","button_reponse","[ 3]",3,"ROI_RIGHT ","t1.edf",32,"Trial: 44",4,4,626247,625175.776,1071,"correct","fig2_5d6_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","5d6","42px",5.01063529409626
"116","t1",1.55,"LEFT",23,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 137ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",33,"Trial: 45",2,2,631176,630408.798,767,"correct","fig2_rev_3d4_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","3d4","42px",3.13549421592915
"117","t1",6.84,"LEFT",45,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 660ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",33,"Trial: 45",2,2,631176,630408.798,767,"correct","fig2_rev_3d4_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","3d4","42px",3.80666248977032
"118","t1",3.16,"RIGHT",43,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 419ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",34,"Trial: 46",2,4,636755,636058.451,696,"correct","fig2_3d4_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","3d4","28px",3.76120011569356
"119","t1",6.14,"LEFT",40,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 590ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",34,"Trial: 46",2,4,636755,636058.451,696,"correct","fig2_3d4_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","3d4","28px",3.68887945411394
"120","t1",4.84,"LEFT",49,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 347ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",35,"Trial: 47",4,2,641965,641024.804,940,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.89182029811063
"121","t1",13.15,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 594ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",35,"Trial: 47",4,2,641965,641024.804,940,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.24849524204936
"122","t1",10.22,"LEFT",57,"[ 2]",2,"ROI_CENTER ",3,"Saccade: 819ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",35,"Trial: 47",4,2,641965,641024.804,940,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.04305126783455
"123","t1",5.81,"DOWN",24,"[ 2]",2,"ROI_CENTER ",4,"Saccade: 1034ms","blank_screen","[ 2]",2,"ROI_CENTER ","t1.edf",35,"Trial: 47",4,2,641965,641024.804,940,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.17805383034795
"124","t1",7.13,"RIGHT",58,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 570ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",36,"Trial: 48",3,2,648722,647541.068,1180,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.06044301054642
"125","t1",6.62,"LEFT",49,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 834ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",36,"Trial: 48",3,2,648722,647541.068,1180,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.89182029811063
"126","t1",0.71,"LEFT",33,"[ 2]",2,"ROI_CENTER ",3,"Saccade: 1267ms","blank_screen","[ 2]",2,"ROI_CENTER ","t1.edf",36,"Trial: 48",3,2,648722,647541.068,1180,"correct","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.49650756146648
"127","t1",5.59,"LEFT",43,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 462ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",37,"Trial: 49",3,4,654718,653424.044,1293,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",3.76120011569356
"128","t1",11.63,"RIGHT",62,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 714ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",37,"Trial: 49",3,4,654718,653424.044,1293,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",4.12713438504509
"129","t1",4.94,"LEFT",48,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 1248ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",37,"Trial: 49",3,4,654718,653424.044,1293,"correct","fig2_rev_5d6_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","5d6","28px",3.87120101090789
"130","t1",1.29,"RIGHT",19,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 638ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",38,"Trial: 50",1,4,659986,659323.681,662,"correct","fig2_1d2_42px.png",3,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","1d2","42px",2.94443897916644
"131","t1",9.82,"LEFT",56,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 325ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",39,"Trial: 51",3,2,665786,664823.339,962,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",4.02535169073515
"132","t1",13.9,"RIGHT",72,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 632ms",".","[ 1]",1,"ROI_LEFT ","t1.edf",39,"Trial: 51",3,2,665786,664823.339,962,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",4.27666611901606
"133","t1",6.71,"LEFT",42,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 984ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",39,"Trial: 51",3,2,665786,664823.339,962,"correct","fig2_rev_5d6_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","5d6","28px",3.73766961828337
"134","t1",1.28,"LEFT",22,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 44ms","RESET_DATA","[ 2]",2,"ROI_CENTER ","t1.edf",40,"Trial: 52",2,4,671096,670139.687,956,"correct","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",3.09104245335832
"135","t1",1.45,"UP",19,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 435ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",40,"Trial: 52",2,4,671096,670139.687,956,"correct","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",2.94443897916644
"136","t1",10.02,"RIGHT",68,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 266ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",4.21950770517611
"137","t1",0.32,".",20,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 555ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",2.99573227355399
"138","t1",2.88,"UP",53,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 828ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",3.97029191355212
"139","t1",1.31,"LEFT",38,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1187ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",3.63758615972639
"140","t1",2.01,"RIGHT",24,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1640ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",3.17805383034795
"141","t1",0.35,".",18,"[ 3]",3,"ROI_RIGHT ",6,"Saccade: 1883ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",41,"Trial: 53",6,4,767654,765817.149,1836,"correct","fig2_rev_7d8_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","7d8","28px",2.89037175789616
"142","t1",0.64,"DOWN",132,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 64ms","SYNCTIME","[ 2]",2,"ROI_CENTER ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",4.88280192258637
"143","t1",5.87,"RIGHT",52,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 518ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",3.95124371858143
"144","t1",2.83,"RIGHT",25,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 673ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",3.2188758248682
"145","t1",0.33,".",19,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1003ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",2.94443897916644
"146","t1",9.71,"LEFT",60,"[ 2]",2,"ROI_CENTER ",5,"Saccade: 1216ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",4.0943445622221
"147","t1",4.87,"RIGHT",31,"[ 3]",3,"ROI_RIGHT ",6,"Saccade: 1839ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",3.43398720448515
"148","t1",4.27,"RIGHT",53,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 2109ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",3.97029191355212
"149","t1",15.48,"LEFT",72,"[ 1]",1,"ROI_LEFT ",8,"Saccade: 2206ms",".","[ 3]",3,"ROI_RIGHT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",4.27666611901606
"150","t1",10.17,"RIGHT",31,"[ 3]",3,"ROI_RIGHT ",9,"Saccade: 2397ms","blank_screen","[ 1]",1,"ROI_LEFT ","t1.edf",42,"Trial: 54",9,4,775252,772933.381,2318,"correct","fig2_9d10_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","9d10","28px",3.43398720448515
"151","t1",3.51,"LEFT",39,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 676ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",43,"Trial: 55",1,2,781067,780149.598,917,"correct","fig2_rev_3d4_28px.png",2,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","3d4","28px",3.66356164612965
"152","t1",10.2,"LEFT",54,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 290ms",".","[ 2]",2,"ROI_CENTER ","t1.edf",44,"Trial: 56",4,2,787140,785949.241,1190,"correct","fig2_3d4_42px.png",3,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","3d4","42px",3.98898404656427
